id,title,publish_date,source_country,sentiment
92055786,‘I want to caress the lift!’: the eco office block miracle made entirely from wood,2023-01-30 18:00:52,GB,-0.217
104358644,Young Professional award title win for DeltaTek's founder,2023-03-18 12:00:00,gb,0.863
79324266,"Schools and colleges get rebuilding cash boost, says Keegan",2022-12-16 01:01:00,GB,0.113
106337870,Challenger claims win in race to lead United Auto Workers,2023-03-25 20:54:35,gb,-0.273
107651718,New First Minister must ensure we build on our oil and gas heritage,2023-03-30 13:29:42,gb,-0.005
66441028,EXPLAINER: Qatar's vast wealth helps it host FIFA World Cup,2022-11-06 07:37:43,GB,0.159
97649624,5 big Brexit promises - and what we got instead,2023-02-20 14:46:36,GB,-0.338
105526828,Forbes vows to scrap controversial proposals for fishing bans,2023-03-23 01:01:00,gb,-0.13
95570790,"Miracle girl, 2, pulled from Turkey earthquake rubble after being buried for 150 hours",2023-02-12 23:49:46,GB,-0.221
103024176,"Floating windfarm that can power 4,000,000 homes gets Welsh approval",2023-03-13 17:45:05,gb,0.247
97090912,What became of the people who turned Prince William and Kate Middleton's heads,2023-02-18 10:38:48,GB,0.788
90686238,Scottish firms 'fighting to tackle' cost-of-doing-business crisis,2023-01-26 01:01:00,GB,0.11
85362640,Builders deflated as construction sector shrinks,2023-01-06 11:48:09,GB,-0.208
107065280,Gove invites Kingspan for talks on post-Grenfell remediation package,2023-03-28 16:26:38,gb,-0.366
91277254,Rest and Be Thankful saved our business say Scots couple,2023-01-28 07:08:10,GB,-0.502
105191472,Peaky Blinders movie to begin filming in Birmingham ‘soon’ – creator,2023-03-21 18:19:08,gb,0.19
